"","mProtein","Motif","Domain","dProtein"
"5235","P06463","LIG_PDZ_Class_1","PF00595","Q12959"
"5236","P06463","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5237","P06463","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5238","P06463","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5239","P06463","LIG_PDZ_Class_1","PF00595","Q92997"
"5240","P06463","LIG_PDZ_Class_1","PF00595","P26045"
"5241","P06463","LIG_PDZ_Class_1","PF00595","O14908"
"5242","P36507","LIG_PDZ_Class_1","PF00595","Q14160"
"5243","P36507","LIG_PDZ_Class_1","PF00595","Q12959"
"5244","P36507","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5245","P36507","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5246","P36507","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5247","P36507","LIG_PDZ_Class_1","PF00595","Q92997"
"5248","P36507","LIG_PDZ_Class_1","PF00595","P26045"
"5249","P36507","LIG_PDZ_Class_1","PF00595","O14908"
"5250","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q14160"
"5251","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q12959"
"5252","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5253","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5254","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5255","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q92997"
"5256","Q86XJ0","LIG_PDZ_Class_1","PF00595","P26045"
"5257","Q86XJ0","LIG_PDZ_Class_1","PF00595","O14908"
"5258","Q0A442","LIG_PDZ_Class_1","PF00595","Q14160"
"5259","Q0A442","LIG_PDZ_Class_1","PF00595","Q12959"
"5260","Q0A442","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5261","Q0A442","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5262","Q0A442","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5263","Q0A442","LIG_PDZ_Class_1","PF00595","Q92997"
"5264","Q0A442","LIG_PDZ_Class_1","PF00595","P26045"
"5265","Q0A442","LIG_PDZ_Class_1","PF00595","O14908"
"5266","P0C222","LIG_PDZ_Class_1","PF00595","Q14160"
"5267","P0C222","LIG_PDZ_Class_1","PF00595","Q12959"
"5268","P0C222","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5269","P0C222","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5270","P0C222","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5271","P0C222","LIG_PDZ_Class_1","PF00595","Q92997"
"5272","P0C222","LIG_PDZ_Class_1","PF00595","P26045"
"5273","P0C222","LIG_PDZ_Class_1","PF00595","O14908"
"5274","P24835","LIG_PDZ_Class_1","PF00595","Q14160"
"5275","P24835","LIG_PDZ_Class_1","PF00595","Q12959"
"5276","P24835","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5277","P24835","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5278","P24835","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5279","P24835","LIG_PDZ_Class_1","PF00595","Q92997"
"5280","P24835","LIG_PDZ_Class_1","PF00595","P26045"
"5281","P24835","LIG_PDZ_Class_1","PF00595","O14908"
"5282","P16717","LIG_PDZ_Class_1","PF00595","Q14160"
"5283","P16717","LIG_PDZ_Class_1","PF00595","Q12959"
"5284","P16717","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5285","P16717","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5286","P16717","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5287","P16717","LIG_PDZ_Class_1","PF00595","Q92997"
"5288","P16717","LIG_PDZ_Class_1","PF00595","P26045"
"5289","P16717","LIG_PDZ_Class_1","PF00595","O14908"
"5290","P26555","LIG_PDZ_Class_1","PF00595","Q14160"
"5291","P26555","LIG_PDZ_Class_1","PF00595","Q12959"
"5292","P26555","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5293","P26555","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5294","P26555","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5295","P26555","LIG_PDZ_Class_1","PF00595","Q92997"
"5296","P26555","LIG_PDZ_Class_1","PF00595","P26045"
"5297","P26555","LIG_PDZ_Class_1","PF00595","O14908"
"5298","Q96KB5","LIG_PDZ_Class_1","PF00595","Q14160"
"5299","Q96KB5","LIG_PDZ_Class_1","PF00595","Q12959"
"5300","Q96KB5","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5301","Q96KB5","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5302","Q96KB5","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5303","Q96KB5","LIG_PDZ_Class_1","PF00595","Q92997"
"5304","Q96KB5","LIG_PDZ_Class_1","PF00595","P26045"
"5305","Q96KB5","LIG_PDZ_Class_1","PF00595","O14908"
"5306","P23508","LIG_PDZ_Class_1","PF00595","Q14160"
"5307","P23508","LIG_PDZ_Class_1","PF00595","Q12959"
"5308","P23508","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5309","P23508","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5310","P23508","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5311","P23508","LIG_PDZ_Class_1","PF00595","Q92997"
"5312","P23508","LIG_PDZ_Class_1","PF00595","P26045"
"5313","P23508","LIG_PDZ_Class_1","PF00595","O14908"
"5314","Q6DP93","LIG_PDZ_Class_1","PF00595","Q14160"
"5315","Q6DP93","LIG_PDZ_Class_1","PF00595","Q12959"
"5316","Q6DP93","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5317","Q6DP93","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5318","Q6DP93","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5319","Q6DP93","LIG_PDZ_Class_1","PF00595","Q92997"
"5320","Q6DP93","LIG_PDZ_Class_1","PF00595","P26045"
"5321","Q6DP93","LIG_PDZ_Class_1","PF00595","O14908"
"5322","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q14160"
"5323","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q12959"
"5324","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5325","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5326","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5327","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q92997"
"5328","Q9NQ90","LIG_PDZ_Class_1","PF00595","P26045"
"5329","Q9NQ90","LIG_PDZ_Class_1","PF00595","O14908"
"5330","P17386","LIG_PDZ_Class_1","PF00595","Q14160"
"5331","P17386","LIG_PDZ_Class_1","PF00595","Q12959"
"5332","P17386","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5333","P17386","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5334","P17386","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5335","P17386","LIG_PDZ_Class_1","PF00595","Q92997"
"5336","P17386","LIG_PDZ_Class_1","PF00595","P26045"
"5337","P17386","LIG_PDZ_Class_1","PF00595","O14908"
"5338","P22001","LIG_PDZ_Class_1","PF00595","Q14160"
"5339","P22001","LIG_PDZ_Class_1","PF00595","Q12959"
"5340","P22001","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5341","P22001","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5342","P22001","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5343","P22001","LIG_PDZ_Class_1","PF00595","Q92997"
"5344","P22001","LIG_PDZ_Class_1","PF00595","P26045"
"5345","P22001","LIG_PDZ_Class_1","PF00595","O14908"
"5346","P25100","LIG_PDZ_Class_1","PF00595","Q14160"
"5347","P25100","LIG_PDZ_Class_1","PF00595","Q12959"
"5348","P25100","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5349","P25100","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5350","P25100","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5351","P25100","LIG_PDZ_Class_1","PF00595","Q92997"
"5352","P25100","LIG_PDZ_Class_1","PF00595","P26045"
"5353","P25100","LIG_PDZ_Class_1","PF00595","O14908"
"5354","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q14160"
"5355","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q12959"
"5356","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5357","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5358","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5359","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q92997"
"5360","Q9C0D5","LIG_PDZ_Class_1","PF00595","P26045"
"5361","Q9C0D5","LIG_PDZ_Class_1","PF00595","O14908"
"5362","Q12905","LIG_PDZ_Class_1","PF00595","Q14160"
"5363","Q12905","LIG_PDZ_Class_1","PF00595","Q12959"
"5364","Q12905","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5365","Q12905","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5366","Q12905","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5367","Q12905","LIG_PDZ_Class_1","PF00595","Q92997"
"5368","Q12905","LIG_PDZ_Class_1","PF00595","P26045"
"5369","Q12905","LIG_PDZ_Class_1","PF00595","O14908"
"5370","Q01814","LIG_PDZ_Class_1","PF00595","Q14160"
"5371","Q01814","LIG_PDZ_Class_1","PF00595","Q12959"
"5372","Q01814","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5373","Q01814","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5374","Q01814","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5375","Q01814","LIG_PDZ_Class_1","PF00595","Q92997"
"5376","Q01814","LIG_PDZ_Class_1","PF00595","P26045"
"5377","Q01814","LIG_PDZ_Class_1","PF00595","O14908"
"5378","P35222","LIG_PDZ_Class_1","PF00595","Q14160"
"5379","P35222","LIG_PDZ_Class_1","PF00595","Q12959"
"5380","P35222","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5381","P35222","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5382","P35222","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5383","P35222","LIG_PDZ_Class_1","PF00595","Q92997"
"5384","P35222","LIG_PDZ_Class_1","PF00595","P26045"
"5385","P35222","LIG_PDZ_Class_1","PF00595","O14908"
"5386","P27962","LIG_PDZ_Class_1","PF00595","Q14160"
"5387","P27962","LIG_PDZ_Class_1","PF00595","Q12959"
"5388","P27962","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5389","P27962","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5390","P27962","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5391","P27962","LIG_PDZ_Class_1","PF00595","Q92997"
"5392","P27962","LIG_PDZ_Class_1","PF00595","P26045"
"5393","P27962","LIG_PDZ_Class_1","PF00595","O14908"
"5394","Q96GG9","LIG_PDZ_Class_1","PF00595","Q14160"
"5395","Q96GG9","LIG_PDZ_Class_1","PF00595","Q12959"
"5396","Q96GG9","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5397","Q96GG9","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5398","Q96GG9","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5399","Q96GG9","LIG_PDZ_Class_1","PF00595","Q92997"
"5400","Q96GG9","LIG_PDZ_Class_1","PF00595","P26045"
"5401","Q96GG9","LIG_PDZ_Class_1","PF00595","O14908"
"5402","Q14D04","LIG_PDZ_Class_1","PF00595","Q14160"
"5403","Q14D04","LIG_PDZ_Class_1","PF00595","Q12959"
"5404","Q14D04","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5405","Q14D04","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5406","Q14D04","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5407","Q14D04","LIG_PDZ_Class_1","PF00595","Q92997"
"5408","Q14D04","LIG_PDZ_Class_1","PF00595","P26045"
"5409","Q14D04","LIG_PDZ_Class_1","PF00595","O14908"
"5410","Q99569","LIG_PDZ_Class_1","PF00595","Q14160"
"5411","Q99569","LIG_PDZ_Class_1","PF00595","Q12959"
"5412","Q99569","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5413","Q99569","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5414","Q99569","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5415","Q99569","LIG_PDZ_Class_1","PF00595","Q92997"
"5416","Q99569","LIG_PDZ_Class_1","PF00595","P26045"
"5417","Q99569","LIG_PDZ_Class_1","PF00595","O14908"
"5418","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q14160"
"5419","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q12959"
"5420","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5421","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5422","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5423","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q92997"
"5424","Q9P0K1","LIG_PDZ_Class_1","PF00595","P26045"
"5425","Q9P0K1","LIG_PDZ_Class_1","PF00595","O14908"
"5426","Q14957","LIG_PDZ_Class_3","PF00595","Q14160"
"5427","Q14957","LIG_PDZ_Class_3","PF00595","Q12959"
"5428","Q14957","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5429","Q14957","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5430","Q14957","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5431","Q14957","LIG_PDZ_Class_3","PF00595","Q92997"
"5432","Q14957","LIG_PDZ_Class_3","PF00595","P26045"
"5433","Q14957","LIG_PDZ_Class_3","PF00595","O14908"
"5434","P30911","LIG_PDZ_Class_3","PF00595","Q14160"
"5435","P30911","LIG_PDZ_Class_3","PF00595","Q12959"
"5436","P30911","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5437","P30911","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5438","P30911","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5439","P30911","LIG_PDZ_Class_3","PF00595","Q92997"
"5440","P30911","LIG_PDZ_Class_3","PF00595","P26045"
"5441","P30911","LIG_PDZ_Class_3","PF00595","O14908"
"5442","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q14160"
"5443","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q12959"
"5444","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5445","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5446","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5447","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q92997"
"5448","Q9ULK5","LIG_PDZ_Class_1","PF00595","P26045"
"5449","Q9ULK5","LIG_PDZ_Class_1","PF00595","O14908"
"5450","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q14160"
"5451","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q12959"
"5452","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5453","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5454","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5455","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q92997"
"5456","Q9UDY2","LIG_PDZ_Class_1","PF00595","P26045"
"5457","Q9UDY2","LIG_PDZ_Class_1","PF00595","O14908"
"5458","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q14160"
"5459","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q12959"
"5460","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5461","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5462","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5463","Q8TBC3","LIG_PDZ_Class_1","PF00595","Q92997"
"5464","Q8TBC3","LIG_PDZ_Class_1","PF00595","P26045"
"5465","Q8TBC3","LIG_PDZ_Class_1","PF00595","O14908"
"5466","O60447","LIG_PDZ_Class_1","PF00595","Q14160"
"5467","O60447","LIG_PDZ_Class_1","PF00595","Q12959"
"5468","O60447","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5469","O60447","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5470","O60447","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5471","O60447","LIG_PDZ_Class_1","PF00595","Q92997"
"5472","O60447","LIG_PDZ_Class_1","PF00595","P26045"
"5473","O60447","LIG_PDZ_Class_1","PF00595","O14908"
"5474","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q14160"
"5475","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q12959"
"5476","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5477","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5478","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5479","Q8TAA9","LIG_PDZ_Class_1","PF00595","Q92997"
"5480","Q8TAA9","LIG_PDZ_Class_1","PF00595","P26045"
"5481","Q8TAA9","LIG_PDZ_Class_1","PF00595","O14908"
"5482","P50804","LIG_PDZ_Class_1","PF00595","Q14160"
"5483","P50804","LIG_PDZ_Class_1","PF00595","Q12959"
"5484","P50804","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5485","P50804","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5486","P50804","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5487","P50804","LIG_PDZ_Class_1","PF00595","Q92997"
"5488","P50804","LIG_PDZ_Class_1","PF00595","P26045"
"5489","P50804","LIG_PDZ_Class_1","PF00595","O14908"
"5490","P30911","LIG_PDZ_Class_1","PF00595","Q14160"
"5491","P30911","LIG_PDZ_Class_1","PF00595","Q12959"
"5492","P30911","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5493","P30911","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5494","P30911","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5495","P30911","LIG_PDZ_Class_1","PF00595","Q92997"
"5496","P30911","LIG_PDZ_Class_1","PF00595","P26045"
"5497","P30911","LIG_PDZ_Class_1","PF00595","O14908"
"5498","P36807","LIG_PDZ_Class_1","PF00595","Q14160"
"5499","P36807","LIG_PDZ_Class_1","PF00595","Q12959"
"5500","P36807","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5501","P36807","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5502","P36807","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5503","P36807","LIG_PDZ_Class_1","PF00595","Q92997"
"5504","P36807","LIG_PDZ_Class_1","PF00595","P26045"
"5505","P36807","LIG_PDZ_Class_1","PF00595","O14908"
"5506","P27228","LIG_PDZ_Class_1","PF00595","Q14160"
"5507","P27228","LIG_PDZ_Class_1","PF00595","Q12959"
"5508","P27228","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5509","P27228","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5510","P27228","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5511","P27228","LIG_PDZ_Class_1","PF00595","Q92997"
"5512","P27228","LIG_PDZ_Class_1","PF00595","P26045"
"5513","P27228","LIG_PDZ_Class_1","PF00595","O14908"
"5514","P53778","LIG_PDZ_Class_1","PF00595","Q14160"
"5515","P53778","LIG_PDZ_Class_1","PF00595","Q12959"
"5516","P53778","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5517","P53778","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5518","P53778","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5519","P53778","LIG_PDZ_Class_1","PF00595","Q92997"
"5520","P53778","LIG_PDZ_Class_1","PF00595","P26045"
"5521","P53778","LIG_PDZ_Class_1","PF00595","O14908"
"5522","Q7Z628","LIG_PDZ_Class_1","PF00595","Q14160"
"5523","Q7Z628","LIG_PDZ_Class_1","PF00595","Q12959"
"5524","Q7Z628","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5525","Q7Z628","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5526","Q7Z628","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5527","Q7Z628","LIG_PDZ_Class_1","PF00595","Q92997"
"5528","Q7Z628","LIG_PDZ_Class_1","PF00595","P26045"
"5529","Q7Z628","LIG_PDZ_Class_1","PF00595","O14908"
"5530","A1A5B4","LIG_PDZ_Class_1","PF00595","Q14160"
"5531","A1A5B4","LIG_PDZ_Class_1","PF00595","Q12959"
"5532","A1A5B4","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5533","A1A5B4","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5534","A1A5B4","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5535","A1A5B4","LIG_PDZ_Class_1","PF00595","Q92997"
"5536","A1A5B4","LIG_PDZ_Class_1","PF00595","P26045"
"5537","A1A5B4","LIG_PDZ_Class_1","PF00595","O14908"
"5538","Q15311","LIG_PDZ_Class_1","PF00595","Q14160"
"5539","Q15311","LIG_PDZ_Class_1","PF00595","Q12959"
"5540","Q15311","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5541","Q15311","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5542","Q15311","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5543","Q15311","LIG_PDZ_Class_1","PF00595","Q92997"
"5544","Q15311","LIG_PDZ_Class_1","PF00595","P26045"
"5545","Q15311","LIG_PDZ_Class_1","PF00595","O14908"
"5546","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q14160"
"5547","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q12959"
"5548","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5549","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5550","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5551","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q92997"
"5552","Q9GZV5","LIG_PDZ_Class_1","PF00595","P26045"
"5553","Q9GZV5","LIG_PDZ_Class_1","PF00595","O14908"
"5554","Q06093","LIG_PDZ_Class_1","PF00595","Q14160"
"5555","Q06093","LIG_PDZ_Class_1","PF00595","Q12959"
"5556","Q06093","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5557","Q06093","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5558","Q06093","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5559","Q06093","LIG_PDZ_Class_1","PF00595","Q92997"
"5560","Q06093","LIG_PDZ_Class_1","PF00595","P26045"
"5561","Q06093","LIG_PDZ_Class_1","PF00595","O14908"
"5562","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q14160"
"5563","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q12959"
"5564","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5565","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5566","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5567","Q9C0D5","LIG_PDZ_Class_3","PF00595","Q92997"
"5568","Q9C0D5","LIG_PDZ_Class_3","PF00595","P26045"
"5569","Q9C0D5","LIG_PDZ_Class_3","PF00595","O14908"
"5570","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q14160"
"5571","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q12959"
"5572","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5573","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5574","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5575","Q9NWX5","LIG_PDZ_Class_3","PF00595","Q92997"
"5576","Q9NWX5","LIG_PDZ_Class_3","PF00595","P26045"
"5577","Q9NWX5","LIG_PDZ_Class_3","PF00595","O14908"
"5578","P19320","LIG_PDZ_Class_1","PF00595","Q14160"
"5579","P19320","LIG_PDZ_Class_1","PF00595","Q12959"
"5580","P19320","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5581","P19320","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5582","P19320","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5583","P19320","LIG_PDZ_Class_1","PF00595","Q92997"
"5584","P19320","LIG_PDZ_Class_1","PF00595","P26045"
"5585","P19320","LIG_PDZ_Class_1","PF00595","O14908"
"5586","P26554","LIG_PDZ_Class_1","PF00595","Q14160"
"5587","P26554","LIG_PDZ_Class_1","PF00595","Q12959"
"5588","P26554","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5589","P26554","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5590","P26554","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5591","P26554","LIG_PDZ_Class_1","PF00595","Q92997"
"5592","P26554","LIG_PDZ_Class_1","PF00595","P26045"
"5593","P26554","LIG_PDZ_Class_1","PF00595","O14908"
"5594","Q15418","LIG_PDZ_Class_1","PF00595","Q14160"
"5595","Q15418","LIG_PDZ_Class_1","PF00595","Q12959"
"5596","Q15418","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5597","Q15418","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5598","Q15418","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5599","Q15418","LIG_PDZ_Class_1","PF00595","Q92997"
"5600","Q15418","LIG_PDZ_Class_1","PF00595","P26045"
"5601","Q15418","LIG_PDZ_Class_1","PF00595","O14908"
"5602","Q15349","LIG_PDZ_Class_1","PF00595","Q14160"
"5603","Q15349","LIG_PDZ_Class_1","PF00595","Q12959"
"5604","Q15349","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5605","Q15349","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5606","Q15349","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5607","Q15349","LIG_PDZ_Class_1","PF00595","Q92997"
"5608","Q15349","LIG_PDZ_Class_1","PF00595","P26045"
"5609","Q15349","LIG_PDZ_Class_1","PF00595","O14908"
"5610","Q14CM0","LIG_PDZ_Class_1","PF00595","Q14160"
"5611","Q14CM0","LIG_PDZ_Class_1","PF00595","Q12959"
"5612","Q14CM0","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5613","Q14CM0","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5614","Q14CM0","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5615","Q14CM0","LIG_PDZ_Class_1","PF00595","Q92997"
"5616","Q14CM0","LIG_PDZ_Class_1","PF00595","P26045"
"5617","Q14CM0","LIG_PDZ_Class_1","PF00595","O14908"
"5618","P25054","LIG_PDZ_Class_1","PF00595","Q14160"
"5619","P25054","LIG_PDZ_Class_1","PF00595","Q12959"
"5620","P25054","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5621","P25054","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5622","P25054","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5623","P25054","LIG_PDZ_Class_1","PF00595","Q92997"
"5624","P25054","LIG_PDZ_Class_1","PF00595","P26045"
"5625","P25054","LIG_PDZ_Class_1","PF00595","O14908"
"5626","P22460","LIG_PDZ_Class_1","PF00595","Q14160"
"5627","P22460","LIG_PDZ_Class_1","PF00595","Q12959"
"5628","P22460","LIG_PDZ_Class_1","PF00595","Q9UDY2"
